ImageId,BuildingId,PolygonWKT_Pix,PolygonWKT_Geo
AOI_4_Shanghai_img5669,6,"POLYGON ((286.9 232.37 0,247.46 198.67 0,196.76 242.0 0,201.69 246.21 0,189.72 256.44 0,239.65 282.01 0,232.67 270.88 0,237.25 274.79 0,286.9 232.37 0))",1
AOI_4_Shanghai_img5669,7,"POLYGON ((99.62 191.97 0,124.89 168.58 0,108.77 155.87 0,83.5 179.26 0,74.42 187.67 0,90.54 200.38 0,99.62 191.97 0))",1
#AOI_4_Shanghai_img5669,8,"POLYGON ((539.83 232.83 0,435.58 146.84 0,434.43 165.56 0,538.68 251.55 0,539.83 232.83 0))",1
#AOI_4_Shanghai_img5669,9,"POLYGON ((581.64 198.82 0,478.54 131.33 0,455.02 131.57 0,558.12 239.05 0,581.64 198.82 0))",1
AOI_4_Shanghai_img5669,10,"POLYGON ((634.04 168.13 0,531.64 81.25 0,490.23 99.67 0,592.63 186.56 0,634.04 168.13 0))",1
AOI_4_Shanghai_img5669,11,"POLYGON ((329.37 93.57 0,330.84 78.91 0,272.6 134.21 0,291.13 128.86 0,329.37 93.57 0))",1
AOI_4_Shanghai_img5669,12,"POLYGON ((477.22 87.26 0,455.71 69.53 0,396.94 121.56 0,438.45 139.3 0,477.22 87.26 0))",1
AOI_4_Shanghai_img5669,13,"POLYGON ((645.73 132.64 0,534.88 38.52 0,534.87 55.73 0,625.73 149.85 0,645.73 132.64 0))",1
AOI_4_Shanghai_img5669,14,"POLYGON ((281.45 33.68 0,267.18 21.14 0,239.54 44.11 0,253.8 56.65 0,281.45 33.68 0))",1
AOI_4_Shanghai_img5669,15,"POLYGON ((650.0 131.68 0,650.0 76.17 0,557.62 0.0 0,550.68 0.0 0,533.26 35.43 0,650.0 131.68 0))",1
AOI_4_Shanghai_img1360,1,"POLYGON ((136.16 650.0 0,160.17 650.0 0,143.47 640.56 0,136.16 650.0 0))",1
AOI_4_Shanghai_img1360,2,"POLYGON ((436.43 621.32 0,383.33 592.83 0,341.29 650.0 0,435.34 650.0 0,436.43 621.32 0))",1
AOI_4_Shanghai_img1360,3,"POLYGON ((183.95 483.57 0,168.14 473.6 0,151.77 492.55 0,167.58 502.51 0,183.95 483.57 0))",1
AOI_4_Shanghai_img1360,4,"POLYGON ((99.58 431.88 0,73.29 435.78 0,55.86 436.53 0,82.15 452.63 0,99.58 431.88 0))",1
AOI_4_Shanghai_img5389,1,"POLYGON ((103 0 0,0 0 0,-0.0 22.1 0,103 0 0))",1
AOI_4_Shanghai_img5254,-1,POLYGON EMPTY,POLYGON EMPTY
AOI_4_Shanghai_img1820,-1,POLYGON EMPTY,POLYGON EMPTY
AOI_5_Khartoum_img404,1,"POLYGON ((650.0 634.47 0,650.0 592.32 0,626.93 590.48 0,623.34 632.35 0,650.0 634.47 0))",1
AOI_5_Khartoum_img404,2,"POLYGON ((608.27 586.68 0,537.14 580.58 0,523.77 579.43 0,522.24 595.92 0,535.61 597.07 0,534.49 609.22 0,538.03 607.81 0,536.74 621.78 0,533.2 623.2 0,604.33 629.3 0,608.27 586.68 0))",1
AOI_5_Khartoum_img404,3,"POLYGON ((242.36 605.98 0,236.35 605.43 0,240.63 562.31 0,221.78 560.57 0,232.9 650.0 0,237.98 650.0 0,242.36 605.98 0))",1
AOI_5_Khartoum_img404,4,"POLYGON ((486.22 558.35 0,474.06 558.09 0,473.75 570.91 0,464.35 570.71 0,464.02 584.74 0,485.58 585.21 0,486.22 558.35 0))",1
AOI_5_Khartoum_img404,5,"POLYGON ((489.63 528.25 0,476.96 527.92 0,476.33 550.5 0,489.0 550.83 0,489.63 528.25 0))",1
AOI_5_Khartoum_img404,6,"POLYGON ((235.82 522.38 0,235.92 521.53 0,235.31 534.9 0,233.9 534.84 0,233.3 548.11 0,225.46 548.62 0,226.07 535.36 0,235.21 535.74 0,235.82 522.38 0))",1
AOI_5_Khartoum_img404,7,"POLYGON ((454.28 476.4 0,396.98 474.43 0,397.15 470.07 0,371.84 469.2 0,360.62 468.81 0,359.58 496.6 0,370.8 496.99 0,370.12 535.31 0,398.54 536.29 0,398.4 520.25 0,445.04 521.86 0,445.83 500.71 0,453.37 500.97 0,454.28 476.4 0))",1
AOI_5_Khartoum_img404,8,"POLYGON ((487.24 455.11 0,462.44 453.32 0,459.76 487.63 0,484.56 489.42 0,487.24 455.11 0))",1
AOI_5_Khartoum_img404,9,"POLYGON ((454.28 449.14 0,445.0 448.75 0,444.0 470.98 0,453.28 471.37 0,454.28 449.14 0))",1
#AOI_5_Khartoum_img404,10,"POLYGON ((589.32 429.12 0,590.07 420.85 0,550.74 437.57 0,548.75 439.75 0,589.1 443.12 0,589.33 440.47 0,638.24 442.88 0,638.0 445.53 0,638.19 447.21 0,640.18 425.03 0,620.79 423.41 0,620.04 431.68 0,589.32 429.12 0))",1
AOI_5_Khartoum_img404,11,"POLYGON ((474.66 406.41 0,433.28 404.72 0,432.33 426.18 0,465.04 427.52 0,465.2 423.98 0,473.86 424.33 0,474.66 406.41 0))",1
AOI_5_Khartoum_img404,12,"POLYGON ((426.51 403.89 0,435.32 403.52 0,435.18 407.47 0,408.97 407.26 0,408.63 436.76 0,426.02 437.35 0,426.51 403.89 0))",1
#AOI_5_Khartoum_img404,13,"POLYGON ((566.62 363.97 0,567.83 363.66 0,568.97 363.15 0,569.99 362.46 0,570.88 361.61 0,571.59 360.62 0,572.12 359.53 0,572.45 358.36 0,572.56 357.16 0,572.45 355.96 0,572.12 354.8 0,571.59 353.71 0,570.88 352.72 0,569.99 351.87 0,568.97 351.18 0,567.83 350.67 0,566.62 350.36 0,565.38 350.25 0,564.13 350.36 0,562.92 350.67 0,561.79 351.18 0,560.77 351.87 0,559.88 352.72 0,559.16 353.71 0,558.63 354.8 0,558.31 355.96 0,558.2 357.16 0,558.31 358.36 0,558.63 359.53 0,559.16 360.62 0,559.88 361.61 0,560.77 362.46 0,561.79 363.15 0,562.92 363.66 0,564.13 363.97 0,565.38 364.08 0,566.62 363.97 0))",1
AOI_5_Khartoum_img404,14,"POLYGON ((650.0 394.25 0,650.0 287.55 0,628.05 306.01 0,633.77 332.32 0,626.75 338.22 0,621.03 331.91 0,609.47 299.16 0,583.89 320.68 0,595.45 333.43 0,603.89 342.73 0,594.82 350.36 0,606.33 363.04 0,602.27 366.45 0,630.42 375.45 0,635.03 371.57 0,629.48 387.49 0,637.64 380.62 0,644.75 388.46 0,650.0 394.25 0))",1
AOI_5_Khartoum_img404,15,"POLYGON ((163.62 96.22 0,147.89 95.55 0,147.28 108.97 0,163.01 109.63 0,163.62 96.22 0))",1
AOI_5_Khartoum_img404,16,"POLYGON ((25.89 71.82 0,30.13 71.05 0,8.72 97.9 0,24.48 98.67 0,25.89 71.82 0))",1
AOI_5_Khartoum_img404,17,"POLYGON ((631.32 86.87 0,632.59 71.65 0,620.59 70.73 0,635.57 130.94 0,650.0 133.6 0,650.0 83.77 0,644.55 83.35 0,644.18 87.86 0,631.32 86.87 0))",1
#AOI_5_Khartoum_img404,18,"POLYGON ((539.04 60.55 0,539.36 58.82 0,538.46 68.29 0,489.43 65.75 0,488.57 74.94 0,485.46 74.67 0,483.37 96.78 0,486.48 97.05 0,482.54 138.8 0,548.35 144.56 0,553.42 90.85 0,547.04 90.29 0,548.42 75.72 0,540.57 75.04 0,541.02 70.26 0,538.15 70.01 0,539.04 60.55 0))",1
AOI_5_Khartoum_img404,19,"POLYGON ((420.52 66.76 0,433.07 66.42 0,433.89 49.9 0,403.31 49.42 0,399.93 137.76 0,437.96 138.58 0,420.52 66.76 0))",1
AOI_5_Khartoum_img404,20,"POLYGON ((335.54 51.8 0,336.19 40.4 0,300.88 38.55 0,266.07 36.72 0,263.7 78.67 0,278.89 79.47 0,277.26 108.32 0,296.87 109.35 0,335.32 131.37 0,334.3 129.3 0,373.32 131.35 0,374.28 134.38 0,390.95 135.25 0,391.94 97.81 0,399.09 98.19 0,399.63 88.75 0,393.83 88.45 0,394.72 72.66 0,400.52 72.97 0,401.52 55.26 0,401.93 48.04 0,348.33 45.22 0,347.92 52.45 0,335.54 51.8 0))",1
AOI_5_Khartoum_img404,21,"POLYGON ((130.58 25.35 0,78.67 24.61 0,78.58 28.12 0,74.57 28.02 0,74.37 35.72 0,78.39 35.82 0,78.33 38.17 0,90.36 38.45 0,89.96 54.3 0,93.5 54.38 0,93.08 71.01 0,102.96 71.24 0,102.87 75.0 0,139.37 75.39 0,139.09 103.99 0,135.15 104.14 0,135.43 75.24 0,139.87 75.1 0,120.02 69.17 0,150.84 69.89 0,150.68 76.12 0,161.2 76.37 0,162.1 40.89 0,162.12 40.14 0,161.22 40.11 0,130.24 38.92 0,130.58 25.35 0))",1
AOI_5_Khartoum_img404,22,"POLYGON ((306.57 36.97 0,295.2 36.43 0,294.45 30.96 0,305.82 31.5 0,306.57 36.97 0))",1
AOI_5_Khartoum_img404,23,"POLYGON ((32.71 31.11 0,0.0 9.97 0,0.0 20.38 0,31.72 21.42 0,32.71 31.11 0))",1
AOI_5_Khartoum_img404,24,"POLYGON ((650.0 47.69 0,650 4 0,624.51 1.95 0,621.07 41.65 0,647.25 43.75 0,646.93 47.45 0,650.0 47.69 0))",1
AOI_5_Khartoum_img404,25,"POLYGON ((448.53 2.67 0,404.64 2.02 0,404.67 0.0 0,392.99 0.0 0,392.96 1.85 0,392.73 36.68 0,387.26 36.6 0,387.07 28.83 0,392.53 28.91 0,392.52 29.61 0,399.73 29.71 0,399.53 42.06 0,437.93 42.33 0,438.02 36.45 0,447.99 36.89 0,448.53 2.67 0))",1
#AOI_5_Khartoum_img404,26,"POLYGON ((597.29 0.0 0,540.24 0.0 0,539.22 8.66 0,530.76 5.57 0,494.48 3.8 0,490.17 40.52 0,506.45 42.29 0,505.57 49.8 0,590.36 59.02 0,595.55 34.79 0,597.29 0.0 0))",1
#AOI_5_Khartoum_img404,27,"POLYGON ((532.74 0.0 0,492.71 0.0 0,492.65 1.42 0,532.61 2.94 0,532.74 0.0 0))",1
AOI_5_Khartoum_img404,28,"POLYGON ((246.26 0.0 0,190 0 0,189.94 0.52 0,184.29 0.0 0,169.4 0.0 0,168.06 33.51 0,168.05 33.65 0,168.04 33.65 0,167.77 36.44 0,161.36 35.85 0,146.81 34.51 0,145.12 31.58 0,159.67 32.92 0,160.13 28.21 0,168.47 28.98 0,167.02 43.6 0,175.1 44.34 0,170.7 88.67 0,168.1 134.86 0,186.9 136.59 0,189.5 90.39 0,250.66 96.02 0,256.47 37.47 0,251.23 36.99 0,230.89 35.12 0,231.84 25.52 0,243.62 26.6 0,246.26 0.0 0))",1
AOI_5_Khartoum_img404,29,"POLYGON ((374.16 0.0 0,293.95 0.0 0,293.65 6.03 0,298.64 6.26 0,303.21 6.48 0,302.81 34.23 0,309.61 34.55 0,334.07 34.76 0,333.1 33.75 0,341.91 35.12 0,342.62 21.21 0,352.07 21.66 0,351.36 35.56 0,362.6 36.1 0,362.93 29.65 0,368.83 29.93 0,369.65 33.83 0,373.44 34.01 0,374.16 0.0 0))",1
AOI_5_Khartoum_img404,30,"POLYGON ((160.73 0.0 0,80.44 0.0 0,80.23 7.23 0,122.12 8.37 0,122.3 2.32 0,160.63 3.37 0,160.73 0.0 0))",1
AOI_5_Khartoum_img404,31,"POLYGON ((182.39 253.24 0,151.59 251.22 0,150.7 263.75 0,181.5 265.78 0,182.39 253.24 0))",1
AOI_5_Khartoum_img404,32,"POLYGON ((135.81 248.26 0,137.5 247.58 0,136.97 260.8 0,135.28 261.48 0,135.81 248.26 0))",1
AOI_5_Khartoum_img404,33,"POLYGON ((152.5 228.08 0,131.37 227.46 0,130.85 243.9 0,151.97 244.53 0,152.5 228.08 0))",1
AOI_5_Khartoum_img404,34,"POLYGON ((199.34 224.83 0,187.71 224.03 0,185.95 247.76 0,197.58 248.56 0,199.34 224.83 0))",1
AOI_5_Khartoum_img404,35,"POLYGON ((128.39 220.0 0,130.63 239.0 0,109.42 238.84 0,127.18 239.85 0,128.39 220.0 0))",1
AOI_5_Khartoum_img404,36,"POLYGON ((61.96 239.16 0,47.55 238.57 0,46.67 238.58 0,61.08 239.17 0,61.96 239.16 0))",1
AOI_5_Khartoum_img404,37,"POLYGON ((159.21 237.21 0,146.23 236.62 0,145.75 226.55 0,158.73 227.14 0,159.21 237.21 0))",1
AOI_5_Khartoum_img404,38,"POLYGON ((183.8 200.69 0,167.73 199.55 0,164.03 248.04 0,180.1 249.17 0,183.8 200.69 0))",1
AOI_5_Khartoum_img404,39,"POLYGON ((145.88 194.31 0,136.04 193.99 0,135.77 236.35 0,145.61 236.68 0,145.88 194.31 0))",1
AOI_5_Khartoum_img404,40,"POLYGON ((204.61 178.17 0,178.06 176.82 0,176.97 196.65 0,203.52 198.01 0,204.61 178.17 0))",1
AOI_5_Khartoum_img404,41,"POLYGON ((41.68 227.02 0,32.81 226.09 0,37.83 181.92 0,0.0 177.94 0,0.0 240.07 0,30.85 243.32 0,30.02 250.66 0,38.89 251.6 0,41.68 227.02 0))",1
AOI_5_Khartoum_img404,42,"POLYGON ((189.25 164.19 0,167.07 162.84 0,166.3 174.48 0,188.48 175.84 0,189.25 164.19 0))",1
AOI_5_Khartoum_img404,43,"POLYGON ((166.12 161.93 0,146.39 160.41 0,145.52 170.75 0,165.26 172.28 0,166.12 161.93 0))",1
AOI_5_Khartoum_img404,44,"POLYGON ((133.59 159.73 0,68.47 158.34 0,66.99 202.63 0,83.26 203.13 0,82.8 236.99 0,131.65 237.88 0,132.32 197.77 0,107.35 197.62 0,107.96 179.16 0,132.93 179.32 0,133.59 159.73 0))",1
AOI_5_Khartoum_img404,45,"POLYGON ((137.17 154.21 0,125.98 154.09 0,125.55 190.1 0,136.75 190.22 0,137.17 154.21 0))",1
AOI_5_Khartoum_img404,46,"POLYGON ((30.68 152.85 0,0 152 0,0.0 170.79 0,9.07 171.51 0,30.68 152.85 0))",1
AOI_5_Khartoum_img1232,1,"POLYGON ((91.02 143.29 0,84.91 147.07 0,95.48 164.14 0,97.73 165.01 0,100.09 165.52 0,102.51 165.67 0,104.92 165.46 0,139.2 156.12 0,134.52 148.97 0,100.3 158.27 0,91.02 143.29 0))",1
AOI_5_Khartoum_img1232,2,"POLYGON ((367.14 151.01 0,360.67 142.21 0,327.4 166.66 0,333.87 175.46 0,367.14 151.01 0))",1
#AOI_5_Khartoum_img1232,3,"POLYGON ((599.66 136.07 0,592.6 143.95 0,589.76 141.41 0,553.54 181.86 0,573.49 199.73 0,570.77 202.61 0,598.54 222.15 0,605.98 233.85 0,608.07 235.71 0,636.85 183.57 0,639.34 180.79 0,635.67 177.5 0,641.21 171.31 0,599.66 136.07 0))",1
AOI_5_Khartoum_img1232,4,"POLYGON ((0.0 179.47 0,0.0 234.78 0,8.85 209.16 0,36.41 204.34 0,0.0 179.47 0))",1
AOI_5_Khartoum_img1232,5,"POLYGON ((378.52 136.56 0,372.92 129.43 0,361.69 138.24 0,367.28 145.38 0,378.52 136.56 0))",1
AOI_5_Khartoum_img1232,6,"POLYGON ((441.43 136.39 0,433.65 106.35 0,420.69 136.4 0,428.48 126.44 0,441.43 136.39 0))",1
AOI_5_Khartoum_img1232,7,"POLYGON ((326.34 107.69 0,306.98 122.12 0,301.86 135.25 0,293.0 121.86 0,298.11 128.73 0,303.63 136.12 0,285.47 149.65 0,271.93 159.75 0,259.69 143.33 0,262.27 141.4 0,260.71 139.3 0,268.99 133.13 0,258.03 138.44 0,249.76 124.61 0,235.67 135.11 0,248.19 151.9 0,266.12 175.95 0,269.84 173.17 0,280.5 187.47 0,286.49 183.0 0,293.96 192.29 0,309.28 180.87 0,305.12 175.69 0,323.12 162.27 0,345.2 145.81 0,337.68 135.72 0,345.73 129.72 0,337.28 138.38 0,335.37 139.8 0,326.34 107.69 0))",1
AOI_5_Khartoum_img1232,8,"POLYGON ((650.0 161.18 0,650.0 100.86 0,639.33 99.65 0,635.63 122.82 0,630.12 121.51 0,624.39 145.52 0,642.17 149.76 0,640.02 158.8 0,650.0 161.18 0))",1
AOI_5_Khartoum_img1232,9,"POLYGON ((464.41 105.31 0,458.25 96.38 0,441.95 107.61 0,448.1 136.55 0,464.41 105.31 0))",1
AOI_5_Khartoum_img1232,10,"POLYGON ((103.48 137.46 0,74.9 73.93 0,53.09 88.25 0,81.67 131.78 0,103.48 137.46 0))",1
#AOI_5_Khartoum_img1232,11,"POLYGON ((528.04 80.53 0,532.65 76.3 0,522.7 65.45 0,538.09 69.67 0,501.4 83.97 0,504.2 87.23 0,495.49 94.7 0,492.69 91.43 0,472.1 109.07 0,474.88 132.1 0,493.36 95.16 0,504.87 107.71 0,486.39 124.65 0,508.64 148.92 0,531.4 146.39 0,521.24 157.12 0,554.3 126.81 0,543.13 134.62 0,551.91 106.57 0,528.04 80.53 0))",1
#AOI_5_Khartoum_img1232,12,"POLYGON ((536.48 61.63 0,509.95 53.8 0,500.28 61.87 0,498.41 59.63 0,483.96 71.68 0,492.35 81.74 0,536.48 61.63 0))",1
AOI_5_Khartoum_img1232,13,"POLYGON ((170.12 37.34 0,154.98 46.54 0,151.02 40.03 0,138.06 60.06 0,133.9 53.22 0,106.28 57.84 0,130.44 64.69 0,99.26 71.48 0,88.85 78.14 0,94.03 87.37 0,134.14 120.48 0,176.78 82.44 0,167.78 67.62 0,182.93 58.43 0,170.12 37.34 0))",1
AOI_5_Khartoum_img1232,14,"POLYGON ((94.04 39.44 0,90.48 34.18 0,77.4 43.04 0,80.96 48.3 0,94.04 39.44 0))",1
#AOI_5_Khartoum_img1232,15,"POLYGON ((507.03 33.9 0,499.32 21.56 0,486.71 29.44 0,494.42 41.78 0,507.03 33.9 0))",1
AOI_5_Khartoum_img1232,16,"POLYGON ((306.65 28.55 0,300.67 38.89 0,277.54 33.21 0,283.52 42.87 0,306.65 28.55 0))",1
AOI_5_Khartoum_img1232,17,"POLYGON ((137.11 28.94 0,107.69 33.65 0,91.11 23.87 0,100.54 39.16 0,137.11 28.94 0))",1
AOI_5_Khartoum_img1232,18,"POLYGON ((638.09 101.04 0,640.98 76.81 0,642.01 75.72 0,650.0 67.26 0,650.0 9.72 0,640.56 0.0 0,638.42 0.0 0,552.55 61.06 0,603.33 133.36 0,604.91 134.99 0,638.09 101.04 0))",1
AOI_5_Khartoum_img1232,19,"POLYGON ((70.55 0.0 0,35.73 0.0 0,5.85 37.29 0,23.36 47.54 0,25.24 46.45 0,31.74 57.69 0,37.58 67.78 0,42.23 65.09 0,45.08 70.01 0,70.03 55.57 0,67.19 50.65 0,61.34 40.55 0,70.48 35.33 0,73.35 39.81 0,86.31 32.14 0,80.98 23.37 0,83.35 22.12 0,89.17 38.75 0,78.32 0.0 0,76.27 0.0 0,71.98 2.48 0,70.55 0.0 0))",1
AOI_5_Khartoum_img1232,20,"POLYGON ((240.03 0.0 0,199.95 0.0 0,184.99 30.25 0,178.83 34.48 0,165.03 23.95 0,178.56 43.67 0,199.15 73.7 0,231.51 91.73 0,223.08 83.8 0,230.72 65.77 0,209.24 63.61 0,220.27 56.04 0,228.17 67.55 0,238.49 60.48 0,230.59 48.97 0,263.22 26.6 0,244.98 0.0 0,242.25 0.0 0,240.74 1.04 0,240.03 0.0 0))",1
AOI_5_Khartoum_img1232,21,"POLYGON ((146.46 367.15 0,140.37 358.9 0,132.96 364.36 0,139.05 372.61 0,146.46 367.15 0))",1
AOI_5_Khartoum_img1232,22,"POLYGON ((27.47 383.58 0,48.27 369.3 0,39.72 356.85 0,38.92 371.12 0,27.47 383.58 0))",1
#AOI_5_Khartoum_img1232,23,"POLYGON ((532.49 357.89 0,522.09 374.44 0,526.15 376.99 0,533.03 397.88 0,572.62 435.29 0,597.64 395.45 0,538.05 358.04 0,536.54 360.44 0,532.49 357.89 0))",1
AOI_5_Khartoum_img1232,24,"POLYGON ((61.84 356.43 0,55.32 348.05 0,43.86 356.96 0,50.38 365.35 0,61.84 356.43 0))",1
AOI_5_Khartoum_img1232,25,"POLYGON ((438.12 381.58 0,399.12 350.07 0,379.18 374.76 0,389.84 383.37 0,384.65 389.79 0,375.66 382.53 0,371.18 388.07 0,380.17 395.34 0,378.52 397.37 0,388.22 405.21 0,385.86 408.13 0,398.07 437.99 0,400.43 435.07 0,406.86 420.27 0,430.55 423.25 0,433.25 439.9 0,422.6 427.46 0,431.21 436.8 0,451.54 391.64 0,438.12 381.58 0))",1
AOI_5_Khartoum_img1232,26,"POLYGON ((650.0 372.04 0,650.0 360.1 0,646.02 358.25 0,625.94 348.95 0,609.27 384.96 0,634.4 387.33 0,632.29 391.88 0,627.24 398.8 0,650.0 409.34 0,650.0 380.57 0,638.21 375.11 0,640.64 369.88 0,649.17 373.83 0,650.0 372.04 0))",1
AOI_5_Khartoum_img1232,27,"POLYGON ((137.44 374.05 0,132.33 367.53 0,106.82 335.04 0,84.52 352.55 0,130.02 385.04 0,134.81 381.28 0,139.92 387.8 0,137.44 374.05 0))",1
AOI_5_Khartoum_img1232,28,"POLYGON ((0.0 361.33 0,0.0 362.75 0,0.7 362.26 0,0.0 361.33 0))",1
AOI_5_Khartoum_img1232,29,"POLYGON ((0.0 371.66 0,0.0 381.6 0,4.67 378.32 0,2.79 375.64 0,0.0 371.66 0))",1
AOI_5_Khartoum_img1232,30,"POLYGON ((43.77 293.72 0,0.0 322.17 0,0.0 330.22 0,4.57 337.25 0,7.41 341.62 0,5.06 343.14 0,38.91 364.45 0,21.26 362.92 0,74.58 328.26 0,86.84 320.87 0,79.03 308.86 0,66.77 336.25 0,57.89 302.59 0,52.72 305.95 0,43.77 293.72 0))",1
#AOI_5_Khartoum_img1232,31,"POLYGON ((561.7 306.43 0,539.35 290.85 0,534.02 327.21 0,532.5 329.39 0,499.25 320.16 0,492.59 329.72 0,491.07 331.97 0,488.2 329.86 0,471.76 339.14 0,470.23 321.57 0,453.76 331.22 0,430.78 347.8 0,447.25 358.15 0,445.85 360.39 0,478.54 378.1 0,485.93 383.25 0,487.81 384.56 0,480.99 394.35 0,494.07 403.46 0,500.89 393.68 0,539.16 367.46 0,536.36 342.78 0,561.7 306.43 0))",1
AOI_5_Khartoum_img1232,32,"POLYGON ((334.62 283.7 0,282.41 330.41 0,304.65 355.27 0,308.18 352.11 0,322.24 367.83 0,326.3 364.19 0,333.45 372.18 0,338.71 378.06 0,359.71 359.28 0,354.45 353.4 0,368.3 341.01 0,373.25 346.55 0,375.39 344.77 0,385.05 336.76 0,381.69 333.0 0,380.03 331.14 0,374.31 324.75 0,370.03 328.31 0,368.42 326.51 0,362.29 339.66 0,364.79 337.43 0,370.09 333.03 0,350.44 291.07 0,345.15 295.47 0,334.62 283.7 0))",1
#AOI_5_Khartoum_img1232,33,"POLYGON ((537.45 275.8 0,531.51 269.68 0,522.25 278.66 0,528.19 284.79 0,537.45 275.8 0))",1
AOI_5_Khartoum_img1232,34,"POLYGON ((499.49 267.21 0,491.55 261.19 0,462.68 299.31 0,470.63 305.32 0,499.49 267.21 0))",1
AOI_5_Khartoum_img1232,35,"POLYGON ((226.41 271.54 0,238.9 260.95 0,180.36 288.28 0,187.87 298.87 0,226.41 271.54 0))",1
AOI_5_Khartoum_img1232,36,"POLYGON ((64.9 274.12 0,45.35 244.51 0,2.5 272.8 0,30.65 285.13 0,8.33 286.67 0,37.52 300.59 0,39.84 299.06 0,22.05 302.4 0,64.9 274.12 0))",1
AOI_5_Khartoum_img1232,37,"POLYGON ((424.78 270.86 0,403.1 252.27 0,409.32 245.02 0,401.39 238.22 0,395.17 245.48 0,372.59 271.82 0,369.31 269.01 0,353.17 287.83 0,394.04 326.66 0,423.38 351.81 0,425.26 349.62 0,434.79 338.5 0,400.76 309.33 0,409.17 299.52 0,404.01 295.1 0,424.78 270.86 0))",1
AOI_5_Khartoum_img1232,38,"POLYGON ((338.81 258.64 0,291.51 223.2 0,240.03 262.87 0,232.6 268.59 0,242.58 281.54 0,244.85 284.49 0,255.23 276.5 0,270.28 296.03 0,272.12 294.62 0,274.57 297.8 0,295.41 281.75 0,292.96 278.56 0,338.81 258.64 0))",1
AOI_5_Khartoum_img1232,39,"POLYGON ((155.6 203.61 0,145.55 187.37 0,127.04 198.83 0,137.1 235.07 0,155.6 203.61 0))",1
AOI_5_Khartoum_img1232,40,"POLYGON ((287.88 190.89 0,283.74 194.07 0,281.38 190.98 0,275.95 195.15 0,278.31 198.23 0,287.71 230.48 0,297.28 203.14 0,287.88 190.89 0))",1
AOI_5_Khartoum_img1232,41,"POLYGON ((235.71 179.6 0,230.72 182.88 0,191.44 195.59 0,189.05 191.97 0,178.03 199.24 0,180.41 202.86 0,172.61 208.0 0,202.33 253.1 0,240.44 227.98 0,248.74 222.51 0,230.65 195.07 0,227.34 197.25 0,235.71 179.6 0))",1
AOI_5_Khartoum_img1232,42,"POLYGON ((650.0 236.38 0,650.0 180.13 0,638.41 197.52 0,641.65 199.68 0,637.34 206.15 0,634.1 203.99 0,624.96 237.69 0,623.29 220.21 0,649.25 237.51 0,650.0 236.38 0))",1
AOI_5_Khartoum_img1232,43,"POLYGON ((372.68 583.75 0,350.82 609.3 0,345.18 605.78 0,325.26 631.87 0,346.73 644.23 0,343.11 650.0 0,352.97 650.0 0,353.97 648.4 0,356.75 650.0 0,444.97 650.0 0,456.21 629.29 0,404.93 601.46 0,405.66 600.13 0,407.51 596.72 0,395.6 590.25 0,393.75 593.67 0,389.6 591.41 0,387.92 594.51 0,372.68 583.75 0))",1
AOI_5_Khartoum_img1232,44,"POLYGON ((320.52 579.26 0,332.24 572.48 0,306.82 579.09 0,335.1 585.87 0,320.52 579.26 0))",1
AOI_5_Khartoum_img1232,45,"POLYGON ((650.0 594.74 0,650.0 556.57 0,646.19 555.45 0,643.14 565.79 0,635.66 563.59 0,636.25 561.58 0,639.41 556.62 0,638.82 558.62 0,609.54 582.82 0,650.0 594.74 0))",1
AOI_5_Khartoum_img1232,46,"POLYGON ((236.63 553.55 0,203.88 529.79 0,204.17 529.42 0,190.84 539.75 0,176.98 537.47 0,190.31 547.14 0,223.05 570.9 0,244.31 587.53 0,243.21 588.94 0,242.28 590.13 0,254.78 599.91 0,255.71 598.73 0,256.45 597.79 0,274.72 632.09 0,308.18 569.31 0,331.53 565.03 0,296.73 553.45 0,296.86 553.29 0,288.82 547.0 0,285.34 551.45 0,277.4 545.23 0,268.83 556.19 0,251.52 542.65 0,240.57 556.64 0,236.63 553.55 0))",1
AOI_5_Khartoum_img1232,47,"POLYGON ((606.05 533.05 0,593.77 528.33 0,587.16 545.52 0,599.44 550.24 0,606.05 533.05 0))",1
AOI_5_Khartoum_img1232,48,"POLYGON ((180.29 530.57 0,177.12 506.77 0,166.37 535.76 0,169.54 539.55 0,180.29 530.57 0))",1
AOI_5_Khartoum_img1232,49,"POLYGON ((643.32 509.07 0,629.29 503.5 0,624.66 535.18 0,638.7 520.74 0,643.32 509.07 0))",1
AOI_5_Khartoum_img1232,50,"POLYGON ((230.26 506.24 0,199.2 492.68 0,187.75 502.03 0,198.8 535.59 0,230.26 506.24 0))",1
AOI_5_Khartoum_img1232,51,"POLYGON ((244.28 491.26 0,236.9 482.93 0,230.73 488.4 0,238.11 496.73 0,244.28 491.26 0))",1
AOI_5_Khartoum_img1232,52,"POLYGON ((489.33 509.86 0,448.0 481.98 0,432.66 504.72 0,473.99 532.6 0,489.33 509.86 0))",1
